group	tier	audience	bytes	path
L-docs-topics	T3	HUMAN	11012	docs/topics/context-engineering-claude-5/design/skill-inventory.md
L-docs-topics	T3	HUMAN	4315	docs/topics/fable-field-guide-audit/audit-brief.md
L-docs-topics	T3	HUMAN	20656	docs/topics/fable-field-guide-audit/codex-review.md
L-docs-topics	T3	HUMAN	3012	docs/topics/fable-field-guide-audit/coverage-reconcile.md
L-docs-topics	T3	HUMAN	12355	docs/topics/fable-field-guide-audit/disposition-review.md
L-docs-topics	T3	HUMAN	75781	docs/topics/fable-field-guide-audit/dispositions.md
L-docs-topics	T3	HUMAN	6998	docs/topics/fable-field-guide-audit/findings/S1.md
L-docs-topics	T3	HUMAN	10223	docs/topics/fable-field-guide-audit/findings/S10.md
L-docs-topics	T3	HUMAN	10615	docs/topics/fable-field-guide-audit/findings/S11.md
L-docs-topics	T3	HUMAN	8118	docs/topics/fable-field-guide-audit/findings/S12.md
L-docs-topics	T3	HUMAN	8892	docs/topics/fable-field-guide-audit/findings/S13.md
L-docs-topics	T3	HUMAN	7336	docs/topics/fable-field-guide-audit/findings/S14.md
L-docs-topics	T3	HUMAN	6525	docs/topics/fable-field-guide-audit/findings/S2.md
L-docs-topics	T3	HUMAN	6333	docs/topics/fable-field-guide-audit/findings/S3.md
L-docs-topics	T3	HUMAN	7623	docs/topics/fable-field-guide-audit/findings/S4.md
L-docs-topics	T3	HUMAN	6855	docs/topics/fable-field-guide-audit/findings/S5.md
L-docs-topics	T3	HUMAN	9584	docs/topics/fable-field-guide-audit/findings/S6.md
L-docs-topics	T3	HUMAN	8911	docs/topics/fable-field-guide-audit/findings/S7.md
L-docs-topics	T3	HUMAN	7250	docs/topics/fable-field-guide-audit/findings/S8.md
L-docs-topics	T3	HUMAN	8772	docs/topics/fable-field-guide-audit/findings/S9.md
L-docs-topics	T3	HUMAN	23118	docs/topics/fable-field-guide-audit/repair-ledger.md
L-docs-topics	T3	HUMAN	12976	docs/topics/fable-field-guide-audit/source-article.md
L-docs-topics	T3	HUMAN	27403	docs/topics/fresh-eyes-checkpoint-audit/PLAN.md
L-docs-topics	T3	HUMAN	12322	docs/topics/fresh-eyes-checkpoint-audit/design/design-resolution.md
L-docs-topics	T3	HUMAN	5381	docs/topics/interview-batch-rounds/PLAN.md
L-docs-topics	T3	HUMAN	20580	docs/topics/ladder-climb-roadmap/PLAN.md
L-docs-topics	T3	HUMAN	755	docs/topics/ladder-climb-roadmap/design/design-resolution.md
L-docs-topics	T3	HUMAN	8394	docs/topics/ladder-climb-roadmap/interview-checklist.md
L-docs-topics	T3	HUMAN	18459	docs/topics/loop-engineering-codification/PLAN.md
L-docs-topics	T3	HUMAN	48408	docs/topics/plugin-audit-port/PLAN.md
L-docs-topics	T3	HUMAN	4123	docs/topics/plugin-audit-port/design/design-resolution.md
L-docs-topics	T3	HUMAN	6878	docs/topics/shadowed-skill-renames/PLAN.md
M-repo-root	T1	AGENT	455	.claude/rules/vendor-docs-are-not-style.md
M-repo-root	T3	AGENT	1702	.claude/source-control.md
M-repo-root	T3	AGENT	1144	.github/pull_request_template.md
M-repo-root	T1	AGENT	0	AGENTS.md
M-repo-root	T1	AGENT	11	CLAUDE.md
M-repo-root	T3	HUMAN	6786	README.md
M-repo-root	T3	AGENT	5789	REVIEW.md
M-repo-root	T3	HUMAN	1576	SECURITY.md
M-repo-root	T3	HUMAN	10795	prompts/cloud-bootstrap-rollout.md
M-repo-root	T3	HUMAN	115935	prompts/loops/loop-lane-prompts.md
